MMSI,DATA ESTRAZIONE,ORA ESTRAZIONE,PORTO,RETRY_COUNT
605116704,2025-09-14,05:10:57,Djen-Djen,0
268245901,2025-09-14,05:10:57,Djen-Djen,0
477698900,2025-09-14,05:10:57,Djen-Djen,0
636024130,2025-09-14,05:10:57,Djen-Djen,0
268237502,2025-09-14,05:10:57,Djen-Djen,0
314148000,2025-09-14,05:10:57,Djen-Djen,0
636020223,2025-09-14,05:10:57,Djen-Djen,0
605116707,2025-09-14,05:10:57,Skikda,0
677047700,2025-09-14,05:10:57,Skikda,0
605146418,2025-09-14,05:10:57,Skikda,0
605106415,2025-09-14,05:10:57,Skikda,0
605146417,2025-09-14,05:10:57,Skikda,0
636022086,2025-09-14,05:10:57,Skikda,0
305842000,2025-09-14,05:10:57,Skikda,0
314575000,2025-09-14,05:10:57,Skikda,0
605106411,2025-09-14,05:10:57,Skikda,0
412016250,2025-09-14,05:10:57,Skikda,0
352004479,2025-09-14,05:10:57,Skikda,0
356683000,2025-09-14,05:10:57,Skikda,0
605106435,2025-09-14,05:10:57,Skikda,0
677077400,2025-09-14,05:10:57,Skikda,0
268237000,2025-09-14,05:10:57,Skikda,0
636024683,2025-09-14,05:10:57,Skikda,0
314216000,2025-09-14,05:10:57,Mostaganem,0
563143500,2025-09-14,05:10:57,Mostaganem,0
314645000,2025-09-14,05:10:57,Mostaganem,0
352005040,2025-09-14,05:10:57,Alger (Algiers),0
605086015,2025-09-14,05:10:57,Alger (Algiers),0
605176090,2025-09-14,05:10:57,Alger (Algiers),0
249096000,2025-09-14,05:10:57,Alger (Algiers),0
636016702,2025-09-14,05:10:57,Alger (Algiers),0
605116730,2025-09-14,05:10:57,Alger (Algiers),0
271000647,2025-09-14,05:10:57,Alger (Algiers),0
605026425,2025-09-14,05:10:57,Alger (Algiers),0
304157000,2025-09-14,05:10:57,Alger (Algiers),0
375817000,2025-09-14,05:10:57,Alger (Algiers),0
374818000,2025-09-14,05:10:57,Alger (Algiers),0
636023100,2025-09-14,05:10:57,Alger (Algiers),0
352001685,2025-09-14,05:10:57,Alger (Algiers),0
212267000,2025-09-14,05:10:57,Alger (Algiers),0
249157000,2025-09-14,05:10:57,Alger (Algiers),0
577138000,2025-09-14,05:10:57,Alger (Algiers),0
341878001,2025-09-14,05:10:57,Alger (Algiers),0
677055100,2025-09-14,05:10:57,Alger (Algiers),0
314918000,2025-09-14,05:10:57,Alger (Algiers),0
605086060,2025-09-14,05:10:57,Alger (Algiers),0
605016450,2025-09-14,05:10:57,Alger (Algiers),0
605086016,2025-09-14,05:10:57,Alger (Algiers),0
605086010,2025-09-14,05:10:57,Alger (Algiers),0
605136720,2025-09-14,05:10:57,Alger (Algiers),0
605056210,2025-09-14,05:10:57,Alger (Algiers),0
642112004,2025-09-14,05:10:57,Alger (Algiers),0
605266130,2025-09-14,05:10:57,Alger (Algiers),0
352005420,2025-09-14,05:10:57,Alger (Algiers),0
314749000,2025-09-14,05:10:57,Tenes,0
255806135,2025-09-14,05:10:57,Tenes,0
605136712,2025-09-14,05:10:57,Annaba,0
636020919,2025-09-14,05:10:57,Annaba,0
605136711,2025-09-14,05:10:57,Annaba,0
304490000,2025-09-14,05:10:57,Annaba,0
374156000,2025-09-14,05:10:57,Annaba,0
312115000,2025-09-14,05:10:57,Annaba,0
341093001,2025-09-14,05:10:57,Annaba,0
412554710,2025-09-14,05:10:57,Annaba,0
413223060,2025-09-14,05:10:57,Annaba,0
605106452,2025-09-14,05:10:57,Annaba,0
375854000,2025-09-14,05:10:57,Ghazaouet,0
312414000,2025-09-14,05:10:57,Ghazaouet,0
538011126,2025-09-14,05:10:57,Oran,0
605046150,2025-09-14,05:10:57,Oran,0
209575000,2025-09-14,05:10:57,Oran,0
605086020,2025-09-14,05:10:57,Oran,0
605106432,2025-09-14,05:10:57,Oran,0
